71528,Y,N,13073
71529,N,Y,9715
71530,N,Y,18958
71531,Y,Y,48961
71532,Y,N,27162
71533,N,Y,46039
71534,Y,N,18172
71535,N,N,38849
71536,Y,N,43183
71537,Y,Y,48812
71538,Y,N,40828
71539,N,N,29093
71540,Y,N,42606
71541,N,N,19608
71542,Y,Y,16604
71543,Y,N,14351
71544,N,N,35285
71545,Y,N,17344
71546,N,Y,13987
71547,Y,Y,2926
71548,N,Y,7666
71549,Y,Y,37586
71550,Y,Y,37909
71551,Y,Y,16534
71552,N,Y,26810
71553,Y,Y,18590
71554,N,Y,25903
71555,N,N,6631
71556,Y,Y,34782
71557,Y,N,23455
71558,Y,N,42252
71559,Y,Y,49606
71560,N,N,18967
71561,N,N,6929
71562,Y,Y,39475
71563,Y,N,49104
71564,Y,Y,31613
71565,N,Y,22626
71566,Y,N,21767
71567,Y,Y,33066
71568,N,Y,30750
71569,N,N,34469
71570,Y,Y,46694
71571,Y,N,23169
71572,Y,Y,9021
71573,N,N,5258
71574,N,Y,7537
71575,N,N,29830
71576,N,N,6536
71577,Y,Y,40090
71578,N,Y,8783
71579,N,Y,36459
71580,N,N,11281
71581,Y,Y,31752
71582,N,N,15933
71583,N,N,9682
71584,Y,Y,37506
71585,Y,Y,10928
71586,N,N,44797
71587,N,Y,28764
71588,Y,N,40555
71589,Y,Y,41171
71590,N,Y,18030
71591,Y,N,5818
71592,N,Y,21320
71593,Y,Y,21379
71594,N,N,1931
71595,N,N,27923
71596,Y,Y,24390
71597,Y,N,21746
71598,Y,Y,21737
71599,N,Y,40512
71600,N,N,22249
71601,N,Y,17519
71602,N,Y,19544
71603,N,N,14980
71604,N,N,10480
71605,N,Y,38177
71606,Y,N,12532
71607,N,N,16884
71608,Y,N,23426
71609,Y,N,1227
71610,Y,N,47586
71611,Y,N,45886
71612,Y,N,39671
71613,Y,N,18170
71614,Y,Y,25737
71615,Y,Y,436
71616,Y,Y,44415
71617,Y,Y,27455
71618,N,N,45454
71619,Y,Y,14209
71620,N,Y,41537
71621,N,N,29409
71622,Y,Y,15655
71623,N,N,8004
71624,Y,Y,1123
71625,Y,Y,34242
71626,Y,Y,28516
71627,N,N,49660
71628,N,Y,34810
71629,Y,Y,35920
71630,Y,Y,33889
71631,N,N,38041
71632,N,Y,24167
71633,Y,Y,6835
71634,N,Y,31117
71635,Y,Y,49016
71636,N,N,39141
71637,Y,N,13276
71638,Y,Y,11468
71639,N,N,24951
71640,Y,N,23634
71641,Y,N,38898
71642,N,Y,29268
71643,Y,Y,44944
71644,N,Y,42963
71645,Y,N,28357
71646,N,N,380
71647,Y,N,35042
71648,N,N,14295
71649,N,N,24652
71650,Y,Y,20798
71651,Y,Y,42988
71652,N,Y,38223
71653,N,N,46767
71654,Y,N,16104
71655,N,N,43169
71656,Y,N,16102
71657,N,Y,4098
71658,Y,N,12759
71659,Y,N,17997
71660,N,Y,27939
71661,N,Y,34762
71662,Y,Y,29690
71663,N,Y,38164
71664,N,Y,36720
71665,N,Y,29000
71666,Y,N,4907
71667,Y,Y,21598
71668,Y,Y,16156
71669,N,N,38528
71670,Y,N,47772
71671,Y,N,24284
71672,N,N,21775
71673,Y,N,41353
71674,Y,Y,22199
71675,Y,N,19893
71676,N,Y,47433
71677,N,N,40573
71678,N,N,2458
71679,N,Y,47229
71680,Y,Y,38974
71681,N,Y,10694
71682,N,Y,45608
71683,N,N,46704
71684,Y,N,26116
71685,Y,N,29020
71686,Y,N,33913
71687,N,Y,37993
71688,N,Y,48008
71689,N,Y,17735
71690,N,N,1708
71691,N,Y,24214
71692,N,Y,10370
71693,N,N,37888
71694,Y,N,49226
71695,Y,N,35479
71696,N,N,6381
71697,Y,Y,17032
71698,N,Y,36586
71699,N,N,31954
71700,Y,N,24
71701,N,N,40983
71702,N,N,31656
71703,Y,N,21289
71704,Y,N,35801
71705,N,Y,42840
71706,N,N,23016
71707,N,Y,13286
71708,Y,Y,7267
71709,N,N,34724
71710,Y,N,30148
71711,Y,N,10743
71712,Y,Y,35117
71713,N,N,12084
71714,N,N,5034
71715,Y,Y,11672
71716,N,Y,28855
71717,Y,Y,3369
71718,Y,N,1572
71719,N,N,38412
71720,Y,Y,11478
71721,N,N,22850
71722,Y,Y,23432
71723,Y,Y,46708
71724,Y,N,38982
71725,N,Y,26081
71726,Y,N,30684
71727,Y,Y,18277
71728,Y,Y,4029
71729,N,N,38993
71730,N,Y,27036
71731,Y,N,29724
71732,Y,N,26298
71733,N,Y,10967
71734,N,N,24191
71735,Y,Y,44409
71736,N,N,9979
71737,Y,Y,19441
71738,Y,Y,5096
71739,N,N,14369
71740,Y,Y,48815
71741,Y,Y,20379
71742,Y,N,8309
71743,N,N,22819
71744,N,N,25784
71745,Y,Y,6209
71746,Y,N,27979
71747,N,N,26021
71748,N,N,45181
71749,N,Y,532
71750,Y,Y,9836
71751,Y,Y,30955
71752,Y,Y,10009
71753,N,N,26783
71754,N,Y,8728
71755,N,N,43973
71756,N,Y,46591
71757,Y,Y,14959
71758,Y,N,48610
71759,Y,N,37701
71760,N,N,23377
71761,Y,Y,9545
71762,Y,Y,24443
71763,Y,N,46192
71764,N,N,23659
71765,N,Y,48352
71766,Y,Y,28054
71767,N,Y,16625
71768,Y,Y,41185
71769,N,N,37178
71770,N,Y,8249
71771,Y,Y,17830
71772,Y,Y,12052
71773,Y,Y,34496
71774,N,Y,39938
71775,N,N,5252
71776,N,N,26438
71777,Y,N,14032
71778,N,Y,10141
71779,Y,N,10776
71780,N,N,36017
71781,Y,Y,36151
71782,N,Y,41362
71783,Y,N,14636
71784,Y,N,30749
71785,Y,N,48345
71786,N,Y,35094
71787,Y,N,3825
71788,Y,N,26158
71789,N,N,25974
71790,N,N,8617
71791,N,N,37908
71792,Y,Y,33385
71793,N,N,42932
71794,N,Y,643
71795,N,N,40808
71796,N,N,15203
71797,Y,Y,44446
71798,N,Y,11909
71799,N,Y,26503
71800,N,N,37005
71801,N,N,43947
71802,N,Y,42247
71803,Y,Y,9358
71804,Y,Y,47717
71805,Y,Y,21579
71806,N,N,7980
71807,N,Y,45224
71808,N,Y,40358
71809,Y,Y,4625
71810,N,Y,36214
71811,Y,N,31472
71812,Y,Y,42463
71813,N,N,29977
71814,N,N,21626
71815,N,Y,23203
71816,Y,Y,39653
71817,N,Y,9427
71818,Y,N,7572
71819,Y,N,37950
71820,Y,Y,28958
71821,Y,Y,1687
71822,N,Y,4203
71823,N,N,28283
71824,N,Y,38752
71825,Y,N,6965
71826,Y,N,19913
71827,Y,Y,27236
71828,Y,N,33887
71829,Y,Y,31420
71830,N,N,16483
71831,Y,N,23923
71832,N,N,46702
71833,Y,Y,17301
71834,Y,N,846
71835,Y,Y,32445
71836,N,N,14283
71837,Y,N,31734
71838,Y,N,19239
71839,N,N,10964
71840,N,Y,34008
71841,N,N,3594
71842,Y,Y,28454
71843,N,Y,39477
71844,Y,N,8585
71845,Y,Y,9586
71846,N,Y,5562
71847,N,N,31520
71848,N,Y,40248
71849,Y,Y,36675
71850,N,N,15232
71851,N,Y,18227
71852,N,N,30913
71853,Y,Y,44383
71854,Y,Y,39612
71855,Y,Y,20621
71856,N,Y,43129
71857,Y,Y,24829
71858,N,N,11197
71859,Y,Y,37128
71860,Y,N,43715
71861,N,N,2704
71862,Y,N,18
71863,N,Y,5973
71864,N,N,11464
71865,N,N,38009
71866,N,Y,14011
71867,N,Y,6635
71868,Y,N,7581
71869,N,N,33503
71870,N,Y,6019
71871,Y,Y,16428
71872,N,Y,37096
71873,N,N,29207
71874,Y,Y,7079
71875,N,N,2965
71876,N,Y,21340
71877,Y,N,21000
71878,N,N,31155
71879,Y,Y,43158
71880,Y,N,1336
71881,N,N,38333
71882,Y,Y,40885
71883,N,N,48208
71884,N,N,14803
71885,N,N,9735
71886,Y,Y,32117
71887,N,Y,39144
71888,N,N,15368
71889,N,N,32940
71890,Y,Y,34109
71891,Y,N,103
71892,N,Y,38853
71893,Y,N,17222
71894,Y,Y,41348
71895,N,Y,24141
71896,Y,N,11966
71897,Y,Y,15952
71898,N,N,14562
71899,N,N,22758
71900,Y,Y,16104
71901,Y,N,14823
71902,N,N,27878
71903,Y,N,36316
71904,Y,N,30451
71905,N,Y,25223
71906,N,Y,11424
71907,Y,Y,15979
71908,N,Y,11417
71909,N,N,38941
71910,Y,Y,23605
71911,N,Y,4071
71912,Y,Y,24062
71913,N,Y,21306
71914,N,Y,22370
71915,N,Y,12616
71916,N,Y,23842
71917,Y,N,42558
71918,N,Y,45692
71919,N,N,37287
71920,N,Y,10265
71921,N,Y,24447
71922,N,N,35889
71923,N,Y,6134
71924,Y,Y,34296
71925,N,N,37772
71926,N,N,49515
71927,N,N,45589
71928,N,Y,5149
71929,Y,Y,30824
71930,N,N,3270
71931,Y,N,49306
71932,N,N,44274
71933,N,Y,44346
71934,Y,Y,14431
71935,N,Y,49802
71936,N,N,14759
71937,N,Y,36458
71938,Y,N,19362
71939,Y,Y,12518
71940,N,N,38132
71941,N,N,853
71942,N,N,36358
71943,Y,N,18051
71944,N,Y,5686
71945,N,N,12193
71946,Y,N,35667
71947,Y,N,10071
71948,Y,N,3128
71949,Y,N,2070
71950,Y,Y,5268
71951,Y,N,25293
71952,Y,N,21222
71953,N,Y,4016
71954,Y,N,30124
71955,N,Y,44350
71956,Y,N,19195
71957,N,N,8315
71958,N,N,26302
71959,N,N,38396
71960,N,N,48925
71961,Y,N,27221
71962,Y,Y,48853
71963,Y,Y,39914
71964,N,N,32055
71965,Y,Y,26881
71966,Y,Y,10289
71967,N,Y,1299
71968,Y,Y,20184
71969,Y,N,43301
71970,Y,Y,43453
71971,Y,N,38677
71972,Y,Y,20396
71973,Y,Y,6428
71974,Y,N,37092
71975,Y,N,300
71976,N,N,7156
71977,N,N,48938
71978,Y,N,35113
71979,Y,N,41261
71980,N,Y,10214
71981,N,N,47407
71982,Y,N,32601
71983,N,N,19030
71984,N,N,17763
71985,Y,N,16534
71986,N,Y,32856
71987,Y,N,16825
71988,N,Y,5176
71989,N,N,22902
71990,N,N,26997
71991,Y,N,40707
71992,N,Y,5858
71993,N,Y,40997
71994,N,N,9412
71995,Y,N,21411
71996,Y,N,47989
71997,Y,N,23248
71998,N,N,15954
71999,Y,N,12338
72000,N,Y,28613
72001,N,N,10135
72002,Y,N,39857
72003,Y,N,20420
72004,N,Y,16291
72005,Y,N,34650
72006,Y,Y,17993
72007,Y,Y,46187
72008,N,Y,15525
72009,Y,Y,33752
72010,N,N,12043
72011,Y,N,12353
72012,Y,N,38620
72013,N,N,6487
72014,N,Y,33044
72015,N,N,44862
72016,Y,N,22008
72017,Y,Y,41785
72018,N,Y,13871
72019,Y,Y,33408
72020,N,Y,41292
72021,Y,N,45777
72022,Y,Y,23760
72023,Y,N,31736
72024,Y,Y,28959
72025,Y,Y,40186
72026,N,N,21471
72027,Y,N,10188
72028,N,N,16009
72029,Y,Y,33791
72030,N,Y,33631
72031,N,N,1223
72032,Y,N,43639
72033,N,Y,48113
72034,Y,N,46763
72035,Y,Y,49588
72036,Y,Y,3051
72037,Y,Y,46469
72038,Y,N,20691
72039,N,Y,44106
72040,N,N,6829
72041,N,Y,38008
72042,N,Y,46425
72043,Y,Y,30
72044,N,N,28150
72045,N,N,38187
72046,N,N,27225
72047,N,N,11898
72048,Y,Y,36646
72049,Y,Y,24046
72050,N,Y,36800
72051,N,Y,23547
72052,Y,N,47493
72053,N,N,38943
72054,N,Y,15290
72055,N,Y,11251
72056,N,N,42401
72057,N,N,22657
72058,N,Y,3411
72059,N,N,26759
72060,N,Y,32883
72061,Y,N,13806
72062,N,N,19339
72063,Y,Y,20560
72064,Y,N,13540
72065,Y,Y,46654
72066,Y,N,37335
72067,Y,Y,23403
72068,N,N,48108
72069,Y,N,37803
72070,N,Y,24051
72071,N,Y,24780
72072,N,N,34162
72073,N,N,38293
72074,N,N,39208
72075,N,N,20768
72076,Y,Y,41634
72077,Y,Y,12122
72078,Y,Y,17012
72079,Y,Y,46540
72080,Y,N,15230
72081,Y,N,43564
72082,N,N,824
72083,Y,N,31288
72084,N,N,49948
72085,Y,N,23360
72086,Y,N,500
72087,Y,Y,2171
72088,N,N,3135
72089,Y,Y,13767
72090,Y,Y,16864
72091,Y,N,3011
72092,Y,Y,9901
72093,N,Y,22992
72094,N,Y,19300
72095,N,Y,34112
72096,Y,Y,32152
72097,N,N,18995
72098,N,Y,33947
72099,N,Y,22671
72100,Y,N,29636
72101,Y,N,26439
72102,N,Y,1186
72103,N,N,5905
72104,Y,N,31421
72105,N,N,8213
72106,N,N,11341
72107,Y,N,28441
72108,N,N,46657
72109,Y,Y,3895
72110,Y,N,46965
72111,Y,Y,48817
72112,N,N,22473
72113,N,Y,32302
72114,N,N,49311
72115,Y,Y,1732
72116,N,Y,302
72117,Y,Y,33611
72118,Y,N,21079
72119,N,Y,37820
72120,Y,Y,1752
72121,Y,Y,6736
72122,Y,Y,44446
72123,Y,N,7779
72124,Y,Y,46405
72125,N,N,19092
72126,N,N,44100
72127,N,Y,33566
72128,Y,N,43350
72129,N,N,27829
72130,N,Y,10955
72131,Y,N,6171
72132,Y,Y,41635
72133,Y,Y,34619
72134,N,N,7655
72135,N,N,17261
72136,Y,Y,20015
72137,Y,N,26967
72138,N,N,4874
72139,Y,N,5743
72140,N,N,38259
72141,N,N,1851
72142,N,Y,12485
72143,Y,Y,23502
72144,N,Y,9125
72145,Y,Y,46272
72146,Y,Y,23611
72147,N,Y,22111
72148,Y,N,24397
72149,N,N,28192
72150,Y,Y,4485
72151,N,Y,46090
72152,Y,N,5318
72153,N,Y,24614
72154,Y,Y,39150
72155,Y,N,48161
72156,Y,N,43143
72157,Y,N,28627
72158,Y,Y,14989
72159,Y,N,46497
72160,Y,Y,26084
72161,Y,Y,49361
72162,N,N,27363
72163,N,N,28822
72164,Y,Y,26113
72165,Y,N,36961
72166,N,N,1724
72167,Y,Y,11473
72168,Y,N,43060
72169,Y,N,46248
72170,N,Y,8306
72171,N,N,9265
72172,Y,N,3445
72173,N,Y,21168
72174,N,N,24611
72175,Y,Y,26640
72176,N,N,6021
72177,Y,Y,1661
72178,Y,N,7928
72179,Y,N,40284
72180,Y,Y,36064
72181,Y,Y,21529
72182,Y,N,409
72183,Y,N,41471
72184,N,N,40325
72185,N,N,23260
72186,Y,N,10341
72187,Y,N,35096
72188,N,Y,11475
72189,Y,Y,44372
72190,Y,Y,48473
72191,Y,Y,5301
72192,N,N,28882
72193,N,N,37457
72194,Y,N,12324
72195,Y,Y,11884
72196,Y,Y,10116
72197,N,N,39930
72198,Y,Y,26425
72199,N,N,39371
72200,N,Y,8607
72201,Y,Y,5494
72202,Y,Y,690
72203,Y,N,29440
72204,N,N,8889
72205,N,Y,36719
72206,Y,N,34879
72207,N,Y,48445
72208,Y,N,2589
72209,N,N,19977
72210,N,N,38332
72211,Y,Y,44981
72212,Y,N,32719
72213,Y,Y,7529
72214,Y,N,24085
72215,N,Y,29130
72216,Y,Y,46559
72217,Y,N,2357
72218,N,Y,38039
72219,N,N,5742
72220,Y,Y,17719
72221,N,Y,251
72222,Y,N,21912
72223,N,Y,32232
72224,Y,Y,22157
72225,N,N,3191
72226,N,N,38773
72227,N,N,25005
72228,N,Y,15024
72229,N,N,31852
72230,N,N,44554
72231,Y,N,47671
72232,Y,Y,26098
72233,N,Y,6285
72234,Y,Y,29240
72235,N,N,4318
72236,N,Y,2265
72237,Y,N,32439
72238,Y,N,12925
72239,N,N,31871
72240,Y,Y,36013
72241,Y,Y,13613
72242,N,N,9341
72243,N,Y,40308
72244,N,Y,1051
72245,Y,N,13164
72246,N,N,8964
72247,N,Y,27778
72248,N,N,23403
72249,Y,Y,33018
72250,Y,N,29032
72251,N,Y,47054
72252,Y,N,5693
72253,N,Y,32882
72254,N,Y,40071
72255,Y,N,42482
72256,Y,N,28269
72257,Y,Y,35432
72258,Y,N,9665
72259,Y,N,38287
72260,Y,N,26989
72261,N,Y,26853
72262,Y,N,5460
72263,N,N,37404
72264,Y,N,7011
72265,Y,N,24625
72266,Y,Y,439
72267,N,N,7503
72268,Y,N,16006
72269,N,N,29859
72270,Y,Y,37296
72271,N,Y,28653
72272,Y,N,46521
72273,N,N,14759
72274,Y,N,20874
72275,N,N,12400
72276,Y,Y,35577
72277,Y,Y,16987
72278,N,N,22466
72279,N,N,44887
72280,Y,N,34506
72281,Y,Y,13977
72282,Y,Y,23438
72283,Y,N,13218
72284,N,N,26376
72285,N,Y,40818
72286,Y,N,40483
72287,Y,Y,28692
72288,N,Y,49037
72289,N,N,47669
72290,N,N,38936
72291,Y,N,11678
72292,N,Y,2614
72293,Y,Y,4848
72294,N,Y,8445
72295,Y,N,25856
72296,Y,N,44917
72297,N,Y,49592
72298,N,Y,2177
72299,Y,Y,31378
72300,N,N,10869
72301,N,N,39221
72302,N,N,37360
72303,N,Y,11606
72304,Y,Y,6706
72305,Y,Y,42448
72306,Y,Y,46343
72307,N,Y,10166
72308,N,N,39665
72309,Y,Y,15910
72310,Y,N,3163
72311,N,N,38964
72312,Y,N,32259
72313,N,N,40133
72314,Y,Y,13012
72315,Y,Y,29492
72316,Y,N,17771
72317,Y,N,4974
72318,Y,N,24154
72319,Y,Y,18310
72320,Y,Y,16894
72321,N,Y,43267
72322,N,Y,14926
72323,Y,N,14379
72324,N,N,49156
72325,Y,Y,4310
72326,N,N,6479
72327,N,Y,42258
72328,Y,N,48490
72329,Y,N,31930
72330,Y,Y,1350
72331,Y,N,15751
72332,N,Y,21700
72333,N,Y,40355
72334,N,Y,25146
72335,N,N,1923
72336,Y,Y,2432
72337,Y,N,31531
72338,Y,Y,22325
72339,Y,N,47053
72340,Y,N,33265
72341,N,N,15520
72342,N,Y,42865
72343,N,N,13592
72344,Y,N,4912
72345,Y,N,22132
72346,Y,N,46969
72347,Y,N,36580
72348,Y,Y,44783
72349,N,Y,30323
72350,Y,N,39979
72351,N,N,4950
72352,N,N,19205
72353,Y,N,35135
72354,Y,N,45250
72355,Y,Y,36625
72356,Y,N,48737
72357,N,N,33757
72358,Y,Y,9336
72359,Y,N,27168
72360,N,N,12642
72361,Y,Y,11882
72362,Y,N,38079
72363,N,N,35093
72364,N,Y,30126
72365,Y,Y,32586
72366,N,N,30629
72367,Y,N,39869
72368,Y,Y,2930
72369,N,N,32701
72370,N,N,1511
72371,Y,N,840
72372,Y,N,40956
72373,N,N,12811
72374,Y,Y,39246
72375,Y,N,44524
72376,Y,N,34361
72377,Y,N,31
72378,N,Y,17474
72379,N,Y,45263
72380,Y,N,41443
72381,N,N,2814
72382,Y,Y,34520
72383,N,N,21155
72384,N,Y,48222
72385,Y,Y,30881
72386,N,Y,17439
72387,Y,N,10395
72388,Y,Y,22471
72389,N,Y,28732
72390,N,Y,40425
72391,N,Y,10947
72392,Y,N,22857
72393,N,N,49667
72394,Y,N,2229
72395,Y,Y,13195
72396,N,N,36166
72397,Y,Y,24726
72398,N,Y,21539
72399,N,Y,35237
72400,Y,Y,4596
72401,Y,Y,40809
72402,Y,Y,15405
72403,N,N,5018
72404,Y,N,12804
72405,Y,Y,17146
72406,Y,Y,7147
72407,Y,Y,42380
72408,Y,Y,34165
72409,Y,Y,9686
72410,N,Y,28048
72411,Y,Y,35869
72412,N,N,48343
72413,Y,N,6753
72414,N,Y,42113
72415,Y,N,19447
72416,Y,Y,6868
72417,N,Y,23786
72418,N,N,45875
72419,Y,Y,580
72420,N,N,33774
72421,Y,N,15594
72422,Y,Y,19270
72423,Y,N,28662
72424,Y,N,18322
72425,N,N,18871
72426,Y,Y,20529
72427,Y,N,39036
72428,Y,Y,26734
72429,N,N,24742
72430,N,N,48448
72431,Y,Y,43246
72432,N,Y,10093
72433,Y,Y,31161
72434,N,N,39653
72435,Y,N,821
72436,N,Y,47841
72437,Y,N,19874
72438,N,Y,35317
72439,N,Y,7789
72440,Y,N,39723
72441,N,N,33714
72442,Y,Y,32234
72443,Y,N,23742
72444,N,Y,8664
72445,Y,Y,9205
72446,N,N,9389
72447,N,N,47650
72448,Y,N,42600
72449,Y,Y,31213
72450,N,Y,47892
72451,N,N,42790
72452,Y,N,31702
72453,Y,N,40516
72454,N,N,38433
72455,Y,Y,12309
72456,Y,Y,30861
72457,N,N,22655
72458,Y,Y,8468
72459,Y,Y,21131
72460,Y,N,46660
72461,N,Y,17443
72462,Y,Y,18027
72463,Y,Y,47969
72464,Y,N,22765
72465,N,Y,46170
72466,Y,Y,1083
72467,Y,N,13570
72468,Y,Y,28013
72469,Y,N,21779
72470,N,N,33046
72471,N,N,13158
72472,Y,N,32761
72473,N,N,6036
72474,Y,N,3724
72475,N,Y,29973
72476,N,Y,8076
72477,Y,N,10018
72478,N,Y,31833
72479,Y,N,14099
72480,Y,N,32246
72481,N,Y,26466
72482,N,N,38727
72483,Y,Y,20296
72484,N,N,9702
72485,N,N,2569
72486,N,Y,44304
72487,Y,N,48253
72488,Y,Y,15200
72489,Y,N,22951
72490,Y,Y,8236
72491,N,Y,26401
72492,Y,N,15728
72493,Y,N,17195
72494,Y,N,12294
72495,N,Y,9145
72496,N,Y,15297
72497,N,N,31777
72498,Y,N,41646
72499,Y,N,43705
72500,N,Y,46100
72501,N,Y,7146
72502,N,N,30802
72503,N,N,12220
72504,Y,Y,10294
72505,Y,N,25372
72506,Y,Y,15056
72507,Y,Y,33442
72508,Y,Y,37767
72509,Y,N,35165
72510,N,Y,14026
72511,Y,Y,28089
72512,Y,N,26207
72513,Y,Y,23119
72514,Y,N,30809
72515,N,Y,25645
72516,Y,Y,2873
72517,N,Y,37743
72518,N,N,32426
72519,N,N,12562
72520,N,N,25651
72521,N,N,4370
72522,N,N,5716
72523,Y,Y,3637
72524,N,N,11063
72525,Y,Y,14701
72526,Y,Y,31964
72527,Y,N,24778
72528,N,N,19726
72529,Y,Y,28616
72530,Y,N,29905
72531,Y,Y,4106
72532,N,N,1574
72533,Y,N,43413
72534,N,Y,35857
72535,N,Y,24930
72536,N,Y,37259
72537,Y,Y,34810
72538,Y,N,27497
72539,N,N,47926
72540,Y,N,5296
72541,Y,N,43486
72542,N,N,16740
72543,Y,Y,46077
72544,Y,N,13150
72545,Y,Y,3195
72546,Y,N,43757
72547,Y,Y,37542
72548,Y,N,27829
72549,N,Y,8308
72550,N,Y,3452
72551,N,Y,21455
72552,Y,Y,4970
72553,Y,Y,6750
72554,N,N,45799
72555,N,N,31410
72556,N,N,15645
72557,N,N,807
72558,Y,N,26715
72559,Y,N,36626
72560,Y,Y,19237
72561,Y,Y,41391
72562,N,N,27934
72563,Y,N,12034
72564,N,N,2751
72565,Y,N,36056
72566,N,N,49564
72567,Y,Y,10932
72568,N,Y,9517
72569,N,Y,5966
72570,N,N,47416
72571,N,N,876
72572,Y,Y,16605
72573,Y,Y,5255
72574,Y,Y,48801
72575,Y,Y,23001
72576,N,N,46598
72577,N,N,30964
72578,Y,Y,38454
72579,N,N,30520
72580,N,N,17437
72581,Y,N,38162
72582,N,N,31812
72583,N,N,32169
72584,N,Y,41142
72585,N,Y,14589
72586,N,N,18309
72587,N,N,45945
72588,N,N,40473
72589,Y,Y,46837
72590,Y,Y,41455
72591,N,Y,25422
72592,N,N,23455
72593,N,Y,22969
72594,N,N,13428
72595,N,Y,16371
72596,Y,Y,28862
72597,Y,Y,43541
72598,N,N,2865
72599,Y,N,286
72600,N,N,25908
72601,N,N,19138
72602,Y,Y,26984
72603,Y,N,8160
72604,Y,Y,591
72605,Y,Y,11729
72606,Y,N,15071
72607,N,N,27543
72608,N,N,12026
72609,Y,N,47734
72610,Y,N,7062
72611,N,Y,29475
72612,N,N,27662
72613,Y,N,19461
72614,N,Y,17845
72615,Y,N,1586
72616,N,N,22056
72617,Y,N,24763
72618,Y,Y,27903
72619,Y,N,27563
72620,Y,N,3124
72621,Y,N,17873
72622,N,Y,29963
72623,N,Y,10659
72624,Y,N,9472
72625,Y,Y,29711
72626,N,N,30209
72627,Y,N,11206
72628,Y,Y,34635
72629,N,N,18533
72630,Y,N,8724
72631,N,Y,13681
72632,Y,Y,17873
72633,N,Y,32356
72634,Y,N,10454
72635,N,N,15012
72636,N,Y,34263
72637,N,N,12669
72638,N,Y,14792
72639,Y,N,29176
72640,Y,N,21069
72641,N,Y,32022
72642,Y,Y,46711
72643,N,N,29540
72644,Y,N,42181
72645,N,N,44497
72646,Y,N,20710
72647,N,Y,43156
72648,Y,Y,48193
72649,N,Y,22501
72650,N,N,38797
72651,Y,Y,198
72652,N,Y,22014
72653,N,Y,28479
72654,N,Y,5335
72655,N,Y,28218
72656,N,Y,11397
72657,Y,Y,33249
72658,Y,N,25355
72659,N,N,43519
72660,N,Y,23059
72661,Y,Y,4206
72662,Y,Y,16908
72663,Y,N,21663
72664,Y,Y,27906
72665,N,Y,2821
72666,Y,Y,17830
72667,N,N,49509
72668,N,N,3042
72669,N,N,15799
72670,N,N,20022
72671,Y,N,34713
72672,Y,Y,19590
72673,Y,Y,22383
72674,Y,Y,33817
72675,Y,N,29332
72676,N,Y,17122
72677,Y,N,34215
72678,Y,N,42460
72679,Y,N,31543
72680,N,N,8531
72681,N,N,48981
72682,N,Y,39745
72683,N,N,5051
72684,N,N,5525
72685,Y,N,39760
72686,Y,Y,36543
72687,N,N,25606
72688,N,Y,22150
72689,Y,Y,29274
72690,Y,N,827
72691,Y,N,19115
72692,Y,Y,34177
72693,N,Y,2752
72694,Y,N,12347
72695,N,Y,2548
72696,N,Y,16481
72697,Y,Y,27705
72698,Y,Y,48018
72699,Y,Y,46165
72700,Y,Y,38518
72701,Y,N,31950
72702,N,Y,31312
72703,Y,Y,43449
72704,Y,Y,24427
72705,N,N,2783
72706,N,N,6763
72707,N,N,505
72708,N,N,16381
72709,N,Y,38797
72710,Y,Y,39684
72711,Y,N,26322
72712,N,Y,38582
72713,Y,N,27012
72714,N,N,18800
72715,N,N,32828
72716,Y,N,8806
72717,N,Y,12003
72718,N,N,8128
72719,Y,N,45038
72720,Y,N,9781
72721,Y,N,15458
72722,Y,Y,23527
72723,N,Y,35941
72724,Y,N,49046
72725,N,N,9896
72726,Y,N,19211
72727,Y,N,21267
72728,N,Y,44731
72729,N,N,34444
72730,Y,Y,43039
72731,N,Y,4106
72732,N,Y,42022
72733,Y,Y,19453
72734,N,Y,26476
72735,N,Y,33277
72736,Y,Y,9911
72737,Y,Y,22528
72738,Y,Y,199
72739,Y,Y,44997
72740,N,N,6133
72741,N,Y,49135
72742,N,N,9391
72743,N,Y,1063
72744,N,Y,10166
72745,Y,N,32386
72746,N,N,39209
72747,N,Y,33961
72748,Y,N,33138
72749,Y,N,49228
72750,Y,N,20325
72751,Y,N,42196
72752,Y,N,44993
72753,Y,N,33148
72754,N,Y,36142
72755,N,Y,10007
72756,Y,N,31070
72757,N,Y,5663
72758,Y,N,27284
72759,N,N,25041
72760,N,Y,30757
72761,N,Y,867
72762,Y,Y,466
72763,Y,N,6893
72764,N,N,8902
72765,Y,N,11308
72766,Y,N,28279
72767,N,Y,46703
72768,N,Y,6049
72769,N,Y,32964
72770,Y,N,37230
72771,N,N,4942
72772,N,Y,11004
72773,Y,N,14067
72774,Y,Y,25682
72775,N,N,43307
72776,N,Y,34578
72777,N,Y,31506
72778,N,Y,22290
72779,Y,Y,7778
72780,N,N,33894
72781,Y,N,9754
72782,Y,Y,33284
72783,N,N,15822
72784,Y,Y,30284
72785,N,Y,31659
72786,N,Y,27787
72787,N,N,5445
72788,Y,Y,39869
72789,Y,N,36264
72790,N,Y,10982
72791,Y,Y,37784
72792,Y,N,42345
72793,N,Y,6995
72794,N,Y,23748
72795,N,N,26696
72796,Y,Y,2204
72797,Y,Y,42618
72798,Y,N,19006
72799,N,N,30050
72800,Y,N,11194
72801,Y,Y,1854
72802,N,Y,12243
