205934,individual,3,9956
205935,individual,4,13119
205936,compartido,1,13332
205937,compartido,2,12295
205938,individual,2,16052
205939,compartido,2,10604
205940,individual,4,516
205941,compartido,1,17330
205942,individual,1,14022
205943,compartido,4,1525
205944,compartido,2,18997
205945,individual,3,15590
205946,compartido,2,12576
205947,compartido,3,12102
205948,individual,1,254
205949,individual,4,5084
205950,individual,4,11327
205951,individual,4,14006
205952,individual,2,2299
205953,individual,3,17575
205954,compartido,4,6262
205955,individual,3,10674
205956,compartido,1,5429
205957,individual,2,13657
205958,individual,4,12945
205959,compartido,1,12159
205960,individual,1,16857
205961,individual,3,12376
205962,individual,4,10180
205963,compartido,1,17166
205964,individual,1,10610
205965,compartido,2,17974
205966,individual,3,3490
205967,compartido,4,1931
205968,individual,1,717
205969,compartido,1,8171
205970,individual,2,10527
205971,individual,4,1922
205972,compartido,1,8100
205973,compartido,1,11584
205974,compartido,1,8865
205975,compartido,3,13400
205976,individual,4,13649
205977,individual,1,244
205978,compartido,4,15621
205979,individual,2,18301
205980,individual,3,12048
205981,compartido,4,828
205982,individual,1,736
205983,individual,3,11283
205984,individual,3,11415
205985,individual,2,1067
205986,individual,1,6592
205987,compartido,2,9652
205988,compartido,2,8066
205989,compartido,2,13466
205990,individual,1,616
205991,compartido,3,17349
205992,individual,2,3474
205993,individual,3,11690
205994,individual,2,18690
205995,individual,1,14971
205996,compartido,2,10699
205997,individual,4,8411
205998,individual,1,8899
205999,compartido,1,9031
206000,individual,3,14559
206001,compartido,3,4341
206002,individual,4,19879
206003,compartido,1,10190
206004,compartido,1,2363
206005,compartido,3,16919
206006,compartido,1,4641
206007,compartido,2,8371
206008,compartido,2,16859
206009,individual,2,6197
206010,compartido,3,16287
206011,individual,1,5884
206012,compartido,3,14389
206013,individual,2,18047
206014,individual,3,2877
206015,individual,2,11604
206016,compartido,2,12381
206017,individual,1,17800
206018,individual,4,11366
206019,compartido,1,13650
206020,individual,3,8949
206021,compartido,1,17344
206022,individual,1,16051
206023,individual,3,6749
206024,individual,1,2911
206025,compartido,1,14359
206026,individual,3,17802
206027,individual,4,12933
206028,individual,2,14280
206029,individual,2,12936
206030,compartido,3,14590
206031,individual,2,11363
206032,individual,1,3896
206033,individual,4,13350
206034,compartido,4,10702
206035,compartido,4,11841
206036,individual,4,11185
206037,individual,2,3558
206038,individual,3,6492
206039,individual,3,17266
206040,individual,1,16580
206041,compartido,1,3679
206042,compartido,2,19583
206043,individual,4,19750
206044,compartido,1,8313
206045,individual,1,14500
206046,compartido,1,17237
206047,individual,1,4032
206048,individual,4,10347
206049,individual,3,16396
206050,individual,4,14231
206051,compartido,3,2124
206052,compartido,2,14089
206053,compartido,4,12183
206054,individual,3,7022
206055,individual,3,5213
206056,individual,2,8581
206057,individual,2,19438
206058,individual,4,2028
206059,compartido,4,15550
206060,compartido,4,18353
206061,compartido,2,1506
206062,individual,2,18147
206063,compartido,4,727
206064,individual,2,10914
206065,individual,3,11895
206066,individual,1,10785
206067,individual,2,17368
206068,individual,1,16722
206069,individual,2,13976
206070,individual,4,15805
206071,compartido,4,19668
206072,compartido,2,16428
206073,individual,4,2701
206074,compartido,1,2535
206075,compartido,2,4489
206076,individual,2,14751
206077,compartido,1,5577
206078,compartido,4,4250
206079,compartido,1,15886
206080,compartido,4,2698
206081,compartido,4,5534
206082,compartido,2,15128
206083,individual,1,560
206084,compartido,1,8818
206085,compartido,3,10314
206086,individual,2,11879
206087,individual,1,10831
206088,compartido,4,1499
206089,compartido,1,15090
206090,compartido,2,6182
206091,compartido,3,2108
206092,compartido,4,10253
206093,individual,3,15767
206094,individual,1,7008
206095,compartido,1,8110
206096,compartido,1,19839
206097,individual,2,18125
206098,compartido,1,16704
206099,individual,2,11732
206100,compartido,1,2446
206101,compartido,4,6527
206102,compartido,3,4002
206103,individual,3,9504
206104,individual,4,995
206105,compartido,2,4545
206106,compartido,1,18838
206107,compartido,4,19534
206108,individual,3,14942
206109,compartido,3,374
206110,individual,1,963
206111,compartido,2,19196
206112,compartido,3,10032
206113,compartido,1,9514
206114,compartido,4,8570
206115,individual,4,7818
206116,individual,1,19980
206117,compartido,2,2170
206118,individual,4,2483
206119,compartido,1,12800
206120,individual,2,3958
206121,compartido,2,9356
206122,individual,1,15979
206123,compartido,4,329
206124,compartido,2,17283
206125,individual,3,5805
206126,individual,4,16154
206127,individual,3,19415
206128,compartido,2,4365
206129,individual,4,16075
206130,individual,4,26
206131,individual,4,8373
206132,individual,4,12599
206133,individual,4,16900
206134,individual,2,1068
206135,individual,4,7994
206136,individual,4,13229
206137,individual,2,7410
206138,compartido,2,16808
206139,individual,4,3594
206140,compartido,1,1651
206141,individual,4,431
206142,individual,2,1147
206143,individual,1,4848
206144,compartido,2,11967
206145,compartido,4,19264
206146,compartido,1,6496
206147,individual,2,1962
206148,individual,3,5734
206149,compartido,4,14858
206150,compartido,2,14908
206151,compartido,4,17121
206152,individual,1,7545
206153,individual,3,19876
206154,individual,1,19250
206155,individual,1,5022
206156,individual,4,2269
206157,compartido,2,13004
206158,compartido,3,13663
206159,individual,3,19599
206160,compartido,4,11450
206161,individual,1,16033
206162,compartido,4,3876
206163,individual,4,8850
206164,compartido,4,8006
206165,compartido,2,11471
206166,compartido,4,12037
206167,compartido,3,9229
206168,compartido,1,2734
206169,individual,2,720
206170,individual,2,5313
206171,compartido,2,500
206172,compartido,4,13971
206173,individual,4,6553
206174,individual,2,18869
206175,individual,3,18515
206176,compartido,2,9424
206177,individual,3,13416
206178,individual,1,3968
206179,individual,1,5449
206180,compartido,2,1206
206181,compartido,2,2046
206182,individual,3,18287
206183,compartido,3,18367
206184,compartido,3,15078
206185,compartido,2,3332
206186,individual,3,16075
206187,compartido,3,7515
206188,compartido,2,19435
206189,compartido,2,17850
206190,compartido,2,13549
206191,individual,4,3626
206192,compartido,3,18983
206193,individual,2,16474
206194,individual,1,2856
206195,compartido,3,6402
206196,compartido,4,15379
206197,compartido,2,4946
206198,individual,4,9836
206199,individual,4,19286
206200,compartido,1,990
206201,compartido,4,9396
206202,individual,2,1610
206203,compartido,2,3523
206204,individual,3,15882
206205,individual,3,4316
206206,individual,1,488
206207,compartido,4,16086
206208,compartido,2,2786
206209,individual,3,9689
206210,compartido,2,9494
206211,compartido,4,9985
206212,individual,2,14526
206213,individual,4,15572
206214,individual,4,7670
206215,individual,2,8453
206216,individual,4,18990
206217,individual,2,16860
206218,individual,3,3695
206219,compartido,3,3043
206220,compartido,2,2760
206221,compartido,1,15713
206222,individual,3,14109
206223,compartido,1,5484
206224,compartido,1,14791
206225,compartido,1,1816
206226,individual,2,8792
206227,compartido,4,17548
206228,individual,3,11723
206229,compartido,4,12403
206230,individual,2,11723
206231,individual,4,11925
206232,compartido,2,19622
206233,compartido,4,11419
206234,compartido,2,1503
206235,compartido,1,12215
206236,compartido,3,9110
206237,compartido,2,3478
206238,individual,1,18473
206239,individual,4,5386
206240,compartido,1,872
206241,compartido,1,6978
206242,individual,3,8326
206243,individual,4,14944
206244,compartido,2,14835
206245,compartido,2,4906
206246,compartido,4,1316
206247,compartido,1,19419
206248,compartido,3,2534
206249,compartido,4,3615
206250,compartido,4,15573
206251,individual,2,7022
206252,compartido,2,11378
206253,compartido,2,148
206254,compartido,4,16594
206255,individual,2,9276
206256,individual,2,780
206257,individual,4,7816
206258,compartido,4,14891
206259,compartido,2,12030
206260,compartido,3,2091
206261,individual,3,4028
206262,individual,1,3547
206263,individual,2,6391
206264,compartido,1,19684
206265,compartido,2,12077
206266,individual,2,5691
206267,compartido,3,1251
206268,individual,4,4330
206269,individual,4,2901
206270,compartido,2,5409
206271,individual,4,5037
206272,individual,3,4517
206273,compartido,3,6131
206274,individual,1,18616
206275,compartido,3,19965
206276,compartido,2,6387
206277,individual,2,10565
206278,individual,4,6732
206279,compartido,1,8596
206280,compartido,3,11130
206281,compartido,2,15218
206282,compartido,2,18047
206283,compartido,3,18909
206284,individual,4,7401
206285,compartido,1,11045
206286,individual,4,9013
206287,compartido,1,1001
206288,individual,3,14437
206289,compartido,1,1873
206290,compartido,1,17970
206291,compartido,3,2934
206292,compartido,2,6556
206293,individual,4,9604
206294,individual,1,4750
206295,individual,3,18225
206296,individual,3,16573
206297,individual,3,11948
206298,individual,1,14099
206299,individual,4,17081
206300,compartido,4,14389
206301,individual,4,12597
206302,compartido,3,19521
206303,compartido,3,6083
206304,compartido,1,7483
206305,individual,2,5302
206306,individual,2,15076
206307,individual,4,1790
206308,individual,4,13859
206309,individual,2,7274
206310,compartido,1,13042
206311,compartido,1,18106
206312,individual,3,14199
206313,compartido,2,8077
206314,individual,1,3364
206315,individual,3,15105
206316,compartido,4,626
206317,compartido,4,15491
206318,individual,3,19481
206319,compartido,1,9585
206320,compartido,1,1269
206321,individual,2,13256
206322,compartido,4,8301
206323,compartido,3,1915
206324,compartido,2,8539
206325,individual,2,14675
206326,compartido,3,1695
206327,compartido,4,5267
206328,compartido,1,11063
206329,individual,1,13838
206330,individual,4,15939
206331,compartido,4,3370
206332,individual,3,16289
206333,compartido,3,14272
206334,individual,2,3870
206335,individual,1,2728
206336,compartido,3,13192
206337,compartido,4,9604
206338,individual,3,2152
206339,individual,1,14925
206340,individual,1,16821
206341,compartido,3,16395
206342,individual,1,5863
206343,individual,2,8794
206344,compartido,1,9622
206345,compartido,3,14981
206346,compartido,2,3537
206347,individual,3,1118
206348,compartido,4,15151
206349,compartido,3,12058
206350,compartido,1,3352
206351,compartido,3,6525
206352,compartido,3,10404
206353,compartido,3,11902
206354,compartido,2,19257
206355,individual,3,15421
206356,compartido,1,13168
206357,compartido,3,1309
206358,individual,2,7085
206359,compartido,1,158
206360,compartido,2,15839
206361,compartido,2,16232
206362,individual,1,3720
206363,compartido,4,7689
206364,individual,2,14668
206365,individual,2,1317
206366,individual,3,12002
206367,compartido,1,4244
206368,individual,1,13776
206369,compartido,4,16258
206370,compartido,1,11268
206371,compartido,1,1251
206372,individual,1,5869
206373,individual,2,3486
206374,compartido,3,10904
206375,individual,1,17448
206376,compartido,4,16398
206377,individual,4,18034
206378,individual,2,779
206379,individual,2,7152
206380,individual,1,16499
206381,individual,3,1268
206382,compartido,4,8677
206383,individual,3,6712
206384,individual,2,18458
206385,compartido,4,18298
206386,compartido,2,14464
206387,individual,2,14656
206388,individual,3,4794
206389,individual,4,11111
206390,compartido,4,4577
206391,individual,2,19369
206392,compartido,1,5344
206393,individual,3,2786
206394,compartido,1,10982
206395,compartido,1,13520
206396,compartido,4,10511
206397,compartido,2,7147
206398,compartido,2,2515
206399,compartido,2,195
206400,compartido,3,7765
206401,individual,2,17639
206402,individual,4,15926
206403,individual,2,7639
206404,individual,3,12116
206405,compartido,2,12311
206406,individual,2,5022
206407,compartido,2,6067
206408,compartido,3,3110
206409,individual,1,17948
206410,compartido,2,19466
206411,individual,3,8629
206412,individual,3,5018
206413,compartido,1,9318
206414,individual,1,3449
206415,individual,1,10079
206416,individual,3,7814
206417,compartido,4,1014
206418,individual,4,6784
206419,compartido,3,3851
206420,compartido,3,16836
206421,compartido,2,16497
206422,compartido,4,9412
206423,individual,2,11682
206424,compartido,1,5412
206425,compartido,3,1192
206426,individual,4,6415
206427,compartido,2,17907
206428,individual,1,9335
206429,compartido,3,14671
206430,individual,1,16161
206431,individual,3,5313
206432,compartido,3,17931
206433,compartido,3,15965
206434,compartido,4,184
206435,individual,2,4068
206436,individual,2,16208
206437,compartido,2,4430
206438,individual,2,9381
206439,compartido,4,3288
206440,individual,2,1251
206441,compartido,2,1092
206442,individual,4,13509
206443,individual,3,10177
206444,individual,2,845
206445,individual,2,7755
206446,individual,1,9595
206447,compartido,4,13877
206448,compartido,2,4903
206449,individual,2,813
206450,compartido,1,12525
206451,individual,4,18203
206452,compartido,1,2275
206453,compartido,1,5015
206454,compartido,2,8109
206455,compartido,3,4568
206456,compartido,1,7881
206457,compartido,4,14345
206458,compartido,3,9431
206459,compartido,4,10958
206460,compartido,2,12248
206461,individual,4,4701
206462,compartido,1,7550
206463,compartido,2,19477
206464,individual,2,6317
206465,compartido,4,19305
206466,individual,3,16735
206467,compartido,3,5945
206468,compartido,4,6050
206469,compartido,2,17860
206470,compartido,2,13660
206471,compartido,4,7429
206472,individual,3,19113
206473,compartido,3,18590
206474,compartido,3,17669
206475,compartido,4,16470
206476,individual,3,5254
206477,individual,3,15187
206478,individual,2,2922
206479,compartido,3,4064
206480,individual,1,6003
206481,individual,1,17830
206482,individual,1,13788
206483,compartido,3,14229
206484,compartido,1,928
206485,compartido,3,9127
206486,compartido,4,17213
206487,compartido,3,13942
206488,compartido,2,11893
206489,compartido,4,11235
206490,individual,3,18445
206491,compartido,2,6507
206492,individual,1,2587
206493,compartido,1,15329
206494,compartido,2,3812
206495,compartido,2,11568
206496,compartido,4,1082
206497,compartido,4,9424
206498,individual,3,4746
206499,compartido,2,19775
206500,individual,3,17211
206501,compartido,2,19660
206502,compartido,4,18422
206503,individual,3,17484
206504,individual,2,1056
206505,individual,4,12545
206506,individual,4,3541
206507,individual,4,18533
206508,individual,3,18781
206509,individual,4,13386
206510,compartido,3,1003
206511,compartido,1,11028
206512,individual,2,11982
206513,individual,4,3221
206514,individual,3,622
206515,individual,1,17184
206516,individual,3,7456
206517,individual,2,6414
206518,individual,2,18055
206519,compartido,4,5588
206520,compartido,3,19506
206521,individual,2,7746
206522,individual,4,4464
206523,compartido,4,18982
206524,compartido,2,19569
206525,individual,3,12421
206526,individual,4,1244
206527,individual,4,6357
206528,compartido,4,19416
206529,individual,1,12315
206530,compartido,3,11309
206531,compartido,4,14943
206532,compartido,4,15519
206533,individual,2,17784
206534,compartido,3,12697
206535,individual,4,11348
206536,compartido,4,2883
206537,individual,1,19668
206538,individual,3,16608
206539,compartido,2,18941
206540,individual,4,15736
206541,individual,2,13155
206542,individual,1,17042
206543,compartido,3,10755
206544,compartido,3,12700
206545,compartido,4,7112
206546,individual,3,3774
206547,individual,3,14856
206548,compartido,4,13960
206549,individual,1,16516
206550,individual,3,10126
206551,individual,3,13796
206552,compartido,2,17635
206553,compartido,4,2862
206554,compartido,1,6540
206555,compartido,4,2183
206556,compartido,1,17020
206557,compartido,3,2753
206558,compartido,3,17417
206559,individual,4,14867
206560,individual,4,14570
206561,individual,3,12154
206562,individual,4,3887
206563,compartido,1,7838
206564,compartido,1,5689
206565,individual,4,11100
206566,individual,1,9464
206567,individual,3,1238
206568,compartido,4,14126
206569,compartido,4,9747
206570,individual,3,2664
206571,compartido,2,5681
206572,individual,2,6943
206573,compartido,3,9880
206574,individual,1,1703
206575,individual,3,6369
206576,individual,3,7401
206577,individual,4,6068
206578,compartido,2,19998
206579,compartido,3,18533
206580,individual,4,15886
206581,individual,3,8811
206582,individual,3,19348
206583,compartido,2,14964
206584,individual,3,1565
206585,compartido,3,10962
206586,individual,1,19731
206587,individual,1,17462
206588,compartido,4,4472
206589,individual,1,1121
206590,compartido,2,15618
206591,individual,3,11880
206592,compartido,4,13588
206593,individual,4,4363
206594,individual,2,18114
206595,compartido,2,13786
206596,compartido,2,8892
206597,compartido,2,11864
206598,individual,1,14578
206599,individual,3,9615
206600,individual,4,2884
206601,compartido,2,10551
206602,compartido,1,19453
206603,compartido,2,14001
206604,compartido,4,9190
206605,individual,3,19116
206606,compartido,3,19859
206607,compartido,2,12167
206608,compartido,3,3821
206609,compartido,2,10492
206610,individual,3,10485
206611,individual,4,15240
206612,individual,2,3686
206613,compartido,4,10841
206614,individual,1,14739
206615,compartido,2,19201
206616,compartido,3,12255
206617,individual,4,9143
206618,compartido,3,4964
206619,individual,1,14563
206620,individual,2,18902
206621,individual,2,17464
206622,individual,4,13323
206623,compartido,1,15137
206624,individual,3,15196
206625,individual,3,19598
206626,compartido,3,3061
206627,compartido,3,8856
206628,individual,1,17676
206629,individual,3,18896
206630,individual,3,17964
206631,compartido,1,10008
206632,compartido,2,6202
206633,individual,4,7534
206634,compartido,4,16759
206635,compartido,4,14551
206636,compartido,2,9955
206637,compartido,4,9982
206638,compartido,2,6339
206639,compartido,3,2747
206640,individual,2,16413
206641,compartido,3,5768
206642,compartido,1,3481
206643,compartido,2,19924
206644,individual,1,3824
206645,compartido,3,13607
206646,compartido,4,12983
206647,compartido,4,16324
206648,individual,1,15214
206649,individual,2,12549
206650,compartido,3,2854
206651,compartido,3,15131
206652,compartido,3,1872
206653,individual,3,10702
206654,individual,1,15279
206655,compartido,3,1958
206656,individual,4,6659
206657,individual,3,19510
206658,individual,2,5180
206659,compartido,3,17553
206660,compartido,1,7634
206661,compartido,4,16874
206662,individual,4,10634
206663,individual,1,7632
206664,individual,2,17546
206665,compartido,1,13434
206666,compartido,4,11534
206667,individual,1,2543
206668,compartido,2,14474
206669,compartido,3,2875
206670,compartido,1,8556
206671,compartido,3,9724
206672,individual,2,3174
206673,compartido,1,347
206674,compartido,4,7792
206675,individual,3,3985
206676,individual,2,3249
206677,individual,2,19598
206678,individual,2,15519
206679,individual,2,3407
206680,individual,2,15180
206681,individual,4,12682
206682,compartido,2,13613
206683,compartido,4,12683
206684,individual,1,15621
206685,compartido,4,9511
206686,individual,1,2774
206687,individual,3,1458
206688,individual,4,626
206689,individual,4,18908
206690,compartido,3,11366
206691,individual,1,925
206692,compartido,4,12571
206693,individual,2,1351
206694,individual,2,11864
206695,individual,4,7148
206696,individual,4,14245
206697,individual,1,12041
206698,compartido,3,17138
206699,individual,2,13472
206700,compartido,2,19194
206701,individual,3,10741
206702,individual,1,6954
206703,compartido,4,10614
206704,compartido,3,2081
206705,compartido,3,4724
206706,compartido,3,7710
206707,compartido,2,15661
206708,compartido,1,9576
206709,compartido,4,1725
206710,individual,3,10541
206711,compartido,4,15475
206712,individual,3,1924
206713,individual,1,339
206714,individual,2,16285
206715,individual,3,7441
206716,compartido,2,2472
206717,compartido,3,2763
206718,individual,4,16577
206719,compartido,1,595
206720,individual,1,17503
206721,compartido,4,13838
206722,individual,2,11004
206723,individual,1,16127
206724,compartido,4,4592
206725,individual,1,7353
206726,compartido,4,8036
206727,individual,3,19037
206728,compartido,2,12268
206729,individual,1,19288
206730,compartido,3,13429
206731,individual,1,9940
206732,compartido,4,3707
206733,individual,2,15020
206734,compartido,3,16479
206735,individual,3,2373
206736,individual,2,14849
206737,individual,3,10737
206738,individual,2,3566
206739,compartido,3,597
206740,individual,4,9819
206741,compartido,1,12502
206742,individual,4,9219
206743,compartido,3,2603
206744,compartido,2,15363
206745,compartido,2,486
206746,compartido,3,15048
206747,compartido,3,17262
206748,compartido,2,7610
206749,individual,2,19632
206750,compartido,3,13848
206751,compartido,3,13409
206752,compartido,4,8749
206753,compartido,3,10264
206754,compartido,1,15264
206755,compartido,1,12417
206756,compartido,4,18977
206757,individual,1,1178
206758,compartido,1,4137
206759,individual,1,10357
206760,compartido,1,9014
206761,individual,1,450
206762,individual,4,5150
206763,compartido,4,9378
206764,individual,2,14974
206765,compartido,1,12815
206766,individual,3,1294
206767,compartido,1,9222
206768,individual,1,18633
206769,compartido,4,1516
206770,individual,3,8069
206771,compartido,3,19179
206772,individual,2,2844
206773,compartido,1,16132
206774,compartido,1,16797
206775,compartido,2,4223
206776,compartido,3,10394
206777,individual,2,13565
206778,compartido,2,15066
206779,compartido,1,273
206780,individual,2,13066
206781,compartido,2,97
206782,compartido,3,4055
206783,compartido,3,9851
206784,individual,4,10051
206785,compartido,2,7746
206786,compartido,2,6253
206787,compartido,3,17005
206788,compartido,3,13484
206789,compartido,4,7905
206790,compartido,1,9066
206791,compartido,3,9948
206792,compartido,3,13696
206793,compartido,1,2859
206794,individual,4,7870
206795,compartido,2,18354
206796,individual,4,69
206797,individual,2,13728
206798,individual,4,14130
206799,individual,4,5676
206800,compartido,2,12587
206801,individual,2,3650
206802,individual,2,6644
206803,compartido,3,19853
206804,individual,4,10770
206805,compartido,2,8912
206806,compartido,1,2723
206807,individual,3,2332
206808,compartido,1,15434
206809,compartido,4,16035
206810,compartido,4,3966
206811,individual,3,19085
206812,individual,2,18762
206813,individual,3,17585
206814,individual,4,18611
206815,compartido,1,8392
206816,individual,4,12946
206817,compartido,4,15080
206818,compartido,4,2413
206819,individual,3,18351
206820,individual,4,10055
206821,compartido,2,286
206822,compartido,4,7527
206823,individual,3,19018
206824,individual,3,12967
206825,compartido,4,6467
206826,individual,3,4932
206827,compartido,1,3926
206828,compartido,1,2220
206829,compartido,3,8469
206830,compartido,2,4083
206831,compartido,4,17701
206832,compartido,2,17096
206833,individual,4,4696
206834,compartido,3,19689
206835,compartido,1,9322
206836,individual,1,2832
206837,compartido,4,3388
206838,individual,3,18000
206839,compartido,3,15240
206840,compartido,3,4429
206841,individual,1,1999
206842,individual,2,8949
206843,compartido,1,19835
206844,compartido,2,17362
206845,compartido,2,7510
206846,individual,2,18710
206847,compartido,4,11489
206848,individual,2,5284
206849,individual,4,5612
206850,individual,2,12159
206851,compartido,1,2580
206852,compartido,1,1461
206853,individual,1,4347
206854,individual,1,19994
206855,compartido,1,18672
206856,compartido,4,15515
206857,compartido,3,8485
206858,individual,1,3572
206859,individual,2,13199
206860,individual,3,16148
206861,compartido,3,4278
206862,compartido,3,16458
206863,compartido,1,16683
206864,individual,2,5389
206865,compartido,4,8846
206866,individual,1,18375
206867,individual,1,14783
206868,compartido,1,7902
206869,compartido,2,7676
206870,compartido,4,4662
206871,individual,4,6933
206872,individual,3,16936
206873,compartido,4,1393
206874,compartido,4,14481
206875,individual,4,13647
206876,compartido,2,9825
206877,individual,4,12689
206878,individual,3,7717
206879,individual,2,57
206880,individual,1,13486
206881,compartido,3,11331
206882,individual,3,4165
206883,individual,4,12353
206884,individual,1,2183
206885,individual,4,14705
206886,individual,1,7853
206887,compartido,4,10765
206888,individual,3,15573
206889,compartido,2,634
206890,compartido,2,15680
206891,compartido,3,187
206892,compartido,1,17086
206893,compartido,4,17895
206894,compartido,3,17177
206895,compartido,1,9060
206896,compartido,3,10255
206897,individual,3,15663
206898,compartido,4,6141
206899,individual,3,1385
206900,individual,3,11883
206901,individual,2,14464
206902,individual,4,9772
206903,compartido,3,9211
206904,individual,2,17761
206905,compartido,4,4878
206906,individual,4,11016
206907,individual,2,19853
206908,compartido,1,6407
206909,compartido,2,7084
206910,compartido,1,16318
206911,individual,2,9828
206912,individual,4,14016
206913,individual,2,18016
206914,compartido,1,12073
206915,individual,1,6134
206916,compartido,2,8341
206917,individual,4,8005
206918,compartido,4,2039
206919,compartido,4,15589
206920,individual,1,5184
206921,individual,1,17511
206922,individual,4,306
206923,compartido,2,2619
206924,compartido,1,8060
206925,individual,4,14340
206926,individual,1,5185
206927,individual,1,5459
206928,compartido,4,7284
206929,individual,4,6747
206930,individual,3,6061
206931,individual,1,6592
206932,individual,2,14842
206933,individual,3,2013
206934,individual,2,14079
206935,compartido,1,12218
206936,compartido,2,11730
206937,individual,1,10781
206938,individual,1,5666
206939,compartido,4,2640
206940,individual,2,16154
206941,compartido,2,16395
206942,individual,4,1785
206943,individual,1,12422
206944,compartido,3,3266
206945,individual,4,2452
206946,compartido,4,12439
206947,individual,3,18081
206948,compartido,1,3160
206949,individual,1,5033
206950,individual,1,9837
206951,compartido,2,18160
206952,individual,4,13640
206953,compartido,4,8323
206954,compartido,4,19243
206955,individual,2,16224
206956,individual,2,15311
206957,individual,4,18896
206958,compartido,1,10504
206959,individual,2,18194
206960,individual,4,2576
206961,compartido,1,11446
206962,individual,4,14521
206963,individual,1,565
206964,compartido,3,1568
206965,compartido,2,2534
206966,compartido,2,18569
206967,compartido,2,7173
206968,compartido,3,18549
206969,individual,4,1398
206970,individual,2,5370
206971,individual,2,19525
206972,compartido,1,16517
206973,compartido,2,13579
206974,individual,1,1826
206975,compartido,3,17218
206976,compartido,4,25
206977,compartido,3,15207
206978,compartido,3,2661
206979,individual,3,19121
206980,compartido,2,5674
206981,individual,2,16903
206982,compartido,2,13141
206983,compartido,3,16403
206984,compartido,1,1783
206985,compartido,2,491
206986,compartido,3,8036
206987,individual,2,6211
206988,compartido,4,19786
206989,individual,1,9740
206990,compartido,1,17445
206991,compartido,4,19687
206992,individual,2,18455
206993,compartido,2,9230
206994,individual,3,11852
206995,individual,1,11371
206996,compartido,4,16091
206997,individual,1,14300
206998,compartido,1,5077
206999,compartido,4,9421
207000,individual,1,13293
207001,individual,2,8195
207002,compartido,3,9421
207003,compartido,2,10810
207004,individual,4,8193
207005,individual,2,19479
207006,compartido,1,19608
207007,compartido,3,10690
207008,individual,4,12145
207009,compartido,4,3237
207010,individual,2,7942
207011,individual,4,15170
207012,individual,4,6858
207013,compartido,1,3280
207014,individual,1,14813
207015,compartido,3,19020
207016,compartido,1,5619
207017,individual,1,4306
207018,compartido,2,1655
207019,individual,4,1814
207020,compartido,1,1609
207021,individual,1,3411
207022,compartido,4,10121
207023,individual,4,3961
207024,compartido,4,17033
207025,individual,4,15671
207026,compartido,2,16187
207027,individual,1,13430
207028,compartido,1,4324
207029,individual,1,16355
207030,compartido,4,18904
207031,compartido,2,2123
207032,individual,1,7467
207033,compartido,4,5088
207034,individual,1,5518
207035,individual,1,2886
207036,individual,1,11268
207037,individual,4,19754
207038,individual,2,3170
207039,individual,2,17681
207040,individual,1,10122
207041,compartido,4,4335
207042,individual,1,6449
207043,compartido,2,11212
207044,compartido,3,8758
207045,individual,2,13087
207046,compartido,3,17241
207047,individual,4,19549
207048,compartido,1,3832
207049,compartido,2,11873
207050,compartido,3,1740
207051,individual,3,1131
207052,compartido,4,10721
207053,individual,3,12338
207054,individual,3,147
207055,individual,3,8717
207056,individual,1,11099
207057,individual,1,2556
207058,compartido,4,16697
207059,compartido,4,9669
207060,compartido,1,13897
207061,compartido,4,6118
207062,individual,2,9073
207063,compartido,1,13607
207064,individual,1,1452
207065,individual,2,18330
207066,compartido,4,17185
207067,compartido,1,1063
207068,individual,3,11141
207069,individual,1,3997
207070,compartido,2,5523
207071,compartido,1,13189
207072,compartido,1,4155
207073,individual,4,1509
207074,compartido,1,8916
207075,compartido,4,14403
207076,compartido,2,8492
207077,individual,2,2420
207078,compartido,3,2556
207079,compartido,3,11030
207080,individual,2,10898
207081,individual,4,18098
207082,individual,3,18483
207083,individual,3,14290
207084,compartido,2,17931
207085,compartido,1,10962
207086,individual,3,7434
207087,individual,3,10051
207088,compartido,3,15992
207089,individual,4,9750
207090,compartido,3,9748
207091,individual,2,15639
207092,individual,3,16239
207093,compartido,4,511
207094,individual,4,4773
207095,individual,4,18339
207096,compartido,1,10721
207097,individual,2,5712
207098,compartido,1,1272
207099,compartido,2,2458
207100,individual,2,5940
207101,compartido,2,7774
207102,individual,3,18601
207103,individual,4,18802
207104,individual,2,17771
207105,compartido,3,7535
207106,individual,3,114
207107,compartido,3,6346
207108,individual,4,13318
207109,individual,1,2272
207110,compartido,1,12249
207111,compartido,4,9095
207112,individual,4,11009
207113,individual,3,6680
207114,individual,3,16929
207115,individual,4,4269
207116,individual,1,8289
207117,individual,2,15304
207118,compartido,2,11068
207119,individual,2,12961
207120,individual,4,11401
207121,compartido,2,10622
207122,individual,4,5888
207123,individual,3,18116
207124,compartido,3,18138
207125,individual,4,6256
207126,compartido,4,2325
207127,individual,3,7149
207128,compartido,1,1460
207129,compartido,3,19478
207130,compartido,1,9436
207131,compartido,4,9856
207132,compartido,3,391
207133,compartido,4,12250
207134,individual,3,10045
207135,compartido,1,793
207136,compartido,1,18009
207137,compartido,3,15595
207138,compartido,1,3190
207139,compartido,1,6263
207140,compartido,3,9188
207141,individual,1,3669
207142,compartido,1,15349
207143,compartido,2,589
207144,individual,4,15884
207145,compartido,4,13278
207146,individual,1,18372
207147,compartido,3,18468
207148,compartido,2,1592
207149,individual,4,12641
207150,compartido,4,5491
207151,compartido,3,5505
207152,individual,4,6940
207153,compartido,2,5403
207154,compartido,4,12693
